[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency5 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 72
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency5_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 73
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency5_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 74
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency6 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 76
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency6_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 77
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency6_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 78
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency7 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 80
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency7_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 81
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency7_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 82
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency8 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 84
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency8_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 85
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency8_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 86
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency9 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 88
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency9_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 89
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency9_payu_salt is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 90
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency10 is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 92
[19-Feb-2024 08:18:54 UTC] PHP Deprecated:  Creation of dynamic property WC_Payubiz::$currency10_payu_key is deprecated in C:\xampp\htdocs\defguru\wp-content\plugins\payu-india\index.php on line 93
